InstanceType,vCPUs,MemoryGiB,AcceleratorName,AcceleratorCount,GpuInfo,Region,AvailabilityZone,Price,SpotPrice
c2d-highcpu-112,112.0,224.0,,,,us-east1,us-east1-c,4.19787,0.83104
c2d-highcpu-112,112.0,224.0,,,,us-east1,us-east1-d,4.19787,0.83104
c2d-highcpu-112,112.0,224.0,,,,us-east4,us-east4-a,4.72774,1.42845
c2d-highcpu-112,112.0,224.0,,,,us-east4,us-east4-b,4.72774,1.42845
c2d-highcpu-112,112.0,224.0,,,,us-east4,us-east4-c,4.72774,1.42845
c2d-highcpu-112,112.0,224.0,,,,us-west1,us-west1-a,4.19787,0.83104
c2d-highcpu-112,112.0,224.0,,,,us-west1,us-west1-b,4.19787,0.83104
c2d-highcpu-112,112.0,224.0,,,,us-west1,us-west1-c,4.19787,0.83104
c2d-highcpu-112,112.0,224.0,,,,us-west2,us-west2-a,5.04616,1.19414
c2d-highcpu-112,112.0,224.0,,,,us-west3,us-west3-c,5.04616,1.22125
c2d-highcpu-112,112.0,224.0,,,,us-west4,us-west4-a,4.72774,1.38029
c2d-highcpu-112,112.0,224.0,,,,us-west4,us-west4-b,4.72774,1.38029
c2d-highcpu-112,112.0,224.0,,,,us-west4,us-west4-c,4.72774,1.38029
c2d-highcpu-16,16.0,32.0,,,,us-central1,us-central1-a,0.5997,0.11872
c2d-highcpu-16,16.0,32.0,,,,us-central1,us-central1-b,0.5997,0.11872
c2d-highcpu-16,16.0,32.0,,,,us-central1,us-central1-c,0.5997,0.11872
c2d-highcpu-16,16.0,32.0,,,,us-central1,us-central1-f,0.5997,0.11872
c2d-highcpu-16,16.0,32.0,,,,us-east1,us-east1-b,0.5997,0.11872
c2d-highcpu-16,16.0,32.0,,,,us-east1,us-east1-c,0.5997,0.11872
c2d-highcpu-16,16.0,32.0,,,,us-east1,us-east1-d,0.5997,0.11872
c2d-highcpu-16,16.0,32.0,,,,us-east4,us-east4-a,0.67539,0.20406
c2d-highcpu-16,16.0,32.0,,,,us-east4,us-east4-b,0.67539,0.20406
c2d-highcpu-16,16.0,32.0,,,,us-east4,us-east4-c,0.67539,0.20406
