InstanceType,CurrentGeneration,FreeTierEligible,SupportedUsageClasses,SupportedRootDeviceTypes,SupportedVirtualizationTypes,BareMetal,Hypervisor,ProcessorInfo,VCpuInfo,MemoryInfo,InstanceStorageSupported,EbsInfo,NetworkInfo,PlacementGroupInfo,HibernationSupported,BurstablePerformanceSupported,DedicatedHostsSupported,AutoRecoverySupported,SupportedBootModes,InstanceStorageInfo,GpuInfo,InferenceAcceleratorInfo,Region,PricePerHour,GpuName,GpuCount,FpgaInfo
t4g.large,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 8192},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 695, 'BaselineThroughputInMBps': 86.875, 'BaselineIops': 4000, 'MaximumBandwidthInMbps': 2780, 'MaximumThroughputInMBps': 347.5, 'MaximumIops': 15700}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 12, 'Ipv6AddressesPerInterface': 12, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-east-1,0.0672,,,
t4g.large,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 8192},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 695, 'BaselineThroughputInMBps': 86.875, 'BaselineIops': 4000, 'MaximumBandwidthInMbps': 2780, 'MaximumThroughputInMBps': 347.5, 'MaximumIops': 15700}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 12, 'Ipv6AddressesPerInterface': 12, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-east-2,0.0672,,,
t4g.large,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 8192},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 695, 'BaselineThroughputInMBps': 86.875, 'BaselineIops': 4000, 'MaximumBandwidthInMbps': 2780, 'MaximumThroughputInMBps': 347.5, 'MaximumIops': 15700}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 12, 'Ipv6AddressesPerInterface': 12, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-west-1,0.08,,,
t4g.large,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 8192},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 695, 'BaselineThroughputInMBps': 86.875, 'BaselineIops': 4000, 'MaximumBandwidthInMbps': 2780, 'MaximumThroughputInMBps': 347.5, 'MaximumIops': 15700}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 12, 'Ipv6AddressesPerInterface': 12, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-west-2,0.0672,,,
t4g.medium,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 4096},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 347, 'BaselineThroughputInMBps': 43.375, 'BaselineIops': 2000, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 6, 'Ipv6AddressesPerInterface': 6, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-east-1,0.0336,,,
t4g.medium,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 4096},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 347, 'BaselineThroughputInMBps': 43.375, 'BaselineIops': 2000, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 6, 'Ipv6AddressesPerInterface': 6, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-east-2,0.0336,,,
t4g.medium,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 4096},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 347, 'BaselineThroughputInMBps': 43.375, 'BaselineIops': 2000, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 6, 'Ipv6AddressesPerInterface': 6, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-west-1,0.04,,,
t4g.medium,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 4096},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 347, 'BaselineThroughputInMBps': 43.375, 'BaselineIops': 2000, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 6, 'Ipv6AddressesPerInterface': 6, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-west-2,0.0336,,,
t4g.micro,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 1024},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 87, 'BaselineThroughputInMBps': 10.875, 'BaselineIops': 500, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2}], 'Ipv4AddressesPerInterface': 2, 'Ipv6AddressesPerInterface': 2, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-east-1,0.0084,,,
t4g.micro,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 1024},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 87, 'BaselineThroughputInMBps': 10.875, 'BaselineIops': 500, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2}], 'Ipv4AddressesPerInterface': 2, 'Ipv6AddressesPerInterface': 2, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-east-2,0.0084,,,
t4g.micro,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 1024},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 87, 'BaselineThroughputInMBps': 10.875, 'BaselineIops': 500, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2}], 'Ipv4AddressesPerInterface': 2, 'Ipv6AddressesPerInterface': 2, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-west-1,0.01,,,
t4g.micro,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 1024},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 87, 'BaselineThroughputInMBps': 10.875, 'BaselineIops': 500, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2}], 'Ipv4AddressesPerInterface': 2, 'Ipv6AddressesPerInterface': 2, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-west-2,0.0084,,,
t4g.nano,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 512},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 43, 'BaselineThroughputInMBps': 5.375, 'BaselineIops': 250, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2}], 'Ipv4AddressesPerInterface': 2, 'Ipv6AddressesPerInterface': 2, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-east-1,0.0042,,,
t4g.nano,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 512},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 43, 'BaselineThroughputInMBps': 5.375, 'BaselineIops': 250, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2}], 'Ipv4AddressesPerInterface': 2, 'Ipv6AddressesPerInterface': 2, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-east-2,0.0042,,,
t4g.nano,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 512},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 43, 'BaselineThroughputInMBps': 5.375, 'BaselineIops': 250, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2}], 'Ipv4AddressesPerInterface': 2, 'Ipv6AddressesPerInterface': 2, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-west-1,0.005,,,
t4g.nano,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 512},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 43, 'BaselineThroughputInMBps': 5.375, 'BaselineIops': 250, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 2}], 'Ipv4AddressesPerInterface': 2, 'Ipv6AddressesPerInterface': 2, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-west-2,0.0042,,,
t4g.small,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 2048},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 174, 'BaselineThroughputInMBps': 21.75, 'BaselineIops': 1000, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 4, 'Ipv6AddressesPerInterface': 4, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-east-1,0.0168,,,
t4g.small,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 2048},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 174, 'BaselineThroughputInMBps': 21.75, 'BaselineIops': 1000, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 4, 'Ipv6AddressesPerInterface': 4, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-east-2,0.0168,,,
t4g.small,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 2048},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 174, 'BaselineThroughputInMBps': 21.75, 'BaselineIops': 1000, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 4, 'Ipv6AddressesPerInterface': 4, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-west-1,0.02,,,
t4g.small,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 2048},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 174, 'BaselineThroughputInMBps': 21.75, 'BaselineIops': 1000, 'MaximumBandwidthInMbps': 2085, 'MaximumThroughputInMBps': 260.625, 'MaximumIops': 11800}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 4, 'Ipv6AddressesPerInterface': 4, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-west-2,0.0168,,,
t4g.xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 4, 'DefaultCores': 4, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2, 3, 4], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 16384},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 695, 'BaselineThroughputInMBps': 86.875, 'BaselineIops': 4000, 'MaximumBandwidthInMbps': 2780, 'MaximumThroughputInMBps': 347.5, 'MaximumIops': 15700}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 5 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,True,False,False,['uefi'],,,,us-east-1,0.1344,,,
